ESPECIE;GRUPO;CATEGORIA;LANCE;VALOR FINAL;TIPO;SITUACAO;MUNICIPIO;UF;PESO;IDADE
BOVINOS;Femea(s);Não informada;104,120;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Vaca(s);104,119;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,118;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;3;0;0
BOVINOS;Femea(s);Vaca(s);104,117;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,116;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;3;0;0
BOVINOS;Femea(s);Bezerra(s);104,115;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;7;0;0
BOVINOS;Femea(s);Novilhota(s);104,114;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;7;0;0
BOVINOS;Femea(s);Novilha(s);104,113;4.000,00;4.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,112;5.300,00;5.300,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,111;4.000,00;4.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,110;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;3;0;0
BOVINOS;Femea(s);Novilhota(s);104,109;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;4;0;0
BOVINOS;Femea(s);Vaca(s);104,108;4.000,00;4.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,107;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Novilha(s);104,106;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Não informada;104,105;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
